video protocol: MPEG2
revision pre-S
AVD CRC b95ad0be 43b64ffc 8acc74a5; 0 0 0
AVD CRC 9ba92b1f 49ce3199 40a496be; 0 0 0
AVD CRC 96361ee6 26523245 2ce577fd; 0 0 0
AVD CRC c965b5e4 39eab3d8 c15386e9; 0 0 0
AVD CRC 6ab7e059 24f6499a c3585d5f; 0 0 0
AVD CRC 1f6cb7d6 6bb2f1f5 2bf85ea0; 0 0 0
AVD CRC 5924b1ba e0716972 4ee51503; 0 0 0
AVD CRC 30f25af0 804b8242 d9937e1a; 0 0 0
AVD CRC e429f4a1 8480bd6c 4ea073a0; 0 0 0
AVD CRC 1e1c9ab2 a53bf181 43199e60; 0 0 0
AVD CRC 290b7c a6ac3b7c 26a11c1c; 0 0 0
AVD CRC 7c6f232e 75c69940 7ce22bf0; 0 0 0
AVD CRC 7cb43e5 55086b95 70126c9d; 0 0 0
AVD CRC 851876cb 6c3b924 c283d5fb; 0 0 0
AVD CRC af9d2265 f9b945b0 b77352df; 0 0 0
AVD CRC 32171c39 a9d16ad2 ad4a665e; 0 0 0
AVD CRC d47024b8 20d90548 bab6f9aa; 0 0 0
AVD CRC e7432050 eb8722cd 61aa3300; 0 0 0
AVD CRC c657edd 17712415 27d9b9ef; 0 0 0
AVD CRC 438d6842 ee8491fd f91288cf; 0 0 0
AVD CRC 5402b845 72633e3c 88b0f854; 0 0 0
AVD CRC c1fff9ff 49df887f 84d123eb; 0 0 0
AVD CRC 5c0f0a6d 5536741d af477bb9; 0 0 0
AVD CRC 611a6b6e 330c1145 611dca0a; 0 0 0
AVD CRC be34cfd 8502f0be 5ebf5e7d; 0 0 0
AVD CRC 8f4b1385 91de9dfd 43e472e3; 0 0 0
AVD CRC 3ed8a0ad e8ff09c b00bc820; 0 0 0
AVD CRC 7d651218 e248d5d3 8bf60bea; 0 0 0
AVD CRC bb35770e 9a1f5b4c d7bcef1f; 0 0 0
AVD CRC b47acce6 b9888075 2a4fd3e3; 0 0 0
AVD CRC 2fb756e8 9ee4bcee 72baf15d; 0 0 0
AVD CRC a2b3c7b6 fe9d8d8b 3fb5d2e1; 0 0 0
AVD CRC 45b1fd92 2bd437b e34e865d; 0 0 0
AVD CRC cf6eaebf b1081854 235a3ee7; 0 0 0
AVD CRC dff5c704 83d76fa3 8a750368; 0 0 0
AVD CRC 668232c9 634e4de8 a5d1aa3e; 0 0 0
AVD CRC 9edf89eb abd1080c 4cc079eb; 0 0 0
AVD CRC 1efcfc82 2bdb0117 23b9c3ef; 0 0 0
AVD CRC a2bcb27b d302e588 cf79e98f; 0 0 0
AVD CRC 22a6b657 62c4e023 81706afa; 0 0 0
AVD CRC f00e1486 85cf3bb4 1fa47fa2; 0 0 0
AVD CRC 7f635afd e7381c0c e318d688; 0 0 0
AVD CRC c7d5246e aea65c89 fe7ef586; 0 0 0
AVD CRC 704df8b0 9e2f6e13 2fe1e32; 0 0 0
AVD CRC 679f74e5 831b823b 6d6886e2; 0 0 0
AVD CRC ca600df6 aa5c60e2 bd66da58; 0 0 0
AVD CRC d7a8a486 b3434a 91225ed0; 0 0 0
AVD CRC db6bfa0e 9d534d69 34521d07; 0 0 0
AVD CRC 45d4e41e 36e1b734 da17551; 0 0 0
AVD CRC d9628180 32249ae4 9ff41a0c; 0 0 0
AVD CRC 9a631784 88e4f1c8 8fbd18e0; 0 0 0
AVD CRC 2437a9ee 4cabcf7f ba602293; 0 0 0
AVD CRC 34330bfd b571cd13 2484b60c; 0 0 0
AVD CRC 66ee1114 c5049742 f8be3a34; 0 0 0
AVD CRC 1ec940fc 38c368d9 9ba488; 0 0 0
AVD CRC 895ff132 a023a509 442d7f87; 0 0 0
AVD CRC dad86f42 d5e31693 eae9b662; 0 0 0
AVD CRC c42e5a69 e6385270 22743783; 0 0 0
AVD CRC 4857ae06 a330cbb4 db792d85; 0 0 0
AVD CRC 45f451c7 291016ee 417f6cc; 0 0 0
AVD CRC 4cda1f31 bd10ed83 6c90494b; 0 0 0
AVD CRC fdaa3b74 f2612420 e8bc8db9; 0 0 0
--------------------------------------------------------------
revision S
AVD CRC 6e762c6 1c46bc6 1c94773; 0 0 0
AVD CRC 6e45009 1c144b9 1c60359; 0 0 0
AVD CRC 6eb1709 1c07ff0 1c446c6; 0 0 0
AVD CRC 6f3aa4b 1bdc320 1c36d1d; 0 0 0
AVD CRC 6f58e23 1bc5750 1c1911b; 0 0 0
AVD CRC 6ec33c9 1ba552d 1c1882f; 0 0 0
AVD CRC 6e96aa2 1b6e4d3 1c39d9b; 0 0 0
AVD CRC 6e3f478 1b4adb5 1c61ad9; 0 0 0
AVD CRC 6dec336 1ba75e8 1cec742; 0 0 0
AVD CRC 6e09d7c 1b4a7dc 1d7c3f0; 0 0 0
AVD CRC 6fb235b 1b00581 1d69c11; 0 0 0
AVD CRC 6fa8487 1a98751 1d2d68e; 0 0 0
AVD CRC 6ff6c1f 1a70e86 1d73e36; 0 0 0
AVD CRC 6fbad17 19fc519 1d98c29; 0 0 0
AVD CRC 6ffce7e 1a57bd7 1d42248; 0 0 0
AVD CRC 712b73e 1abea69 1d146a7; 0 0 0
AVD CRC 7125d48 1ceb840 1db6a03; 0 0 0
AVD CRC 714f80a 1ce8039 1d98fac; 0 0 0
AVD CRC 713ce4d 1cfb5e0 1da43bb; 0 0 0
AVD CRC 71629b1 1d07acb 1db34a4; 0 0 0
AVD CRC 71501d6 1cf1d1f 1da1153; 0 0 0
AVD CRC 71304ab 1cdadad 1d9b925; 0 0 0
AVD CRC 70e7686 1d17b25 1dad879; 0 0 0
AVD CRC 70c56b8 1cd42bb 1d97cf3; 0 0 0
AVD CRC 7089e1e 1cde62d 1d9a4e9; 0 0 0
AVD CRC 706b456 1d18b69 1d93799; 0 0 0
AVD CRC 6fe8315 1ccc40b 1d9c277; 0 0 0
AVD CRC 6f9ac49 1cb9bf0 1d95d95; 0 0 0
AVD CRC 6f71527 1d0df7e 1d9acfe; 0 0 0
AVD CRC 6f76646 1cb43c0 1d8c528; 0 0 0
AVD CRC 6f8771d 1cdc3a7 1d93e52; 0 0 0
AVD CRC 6fad616 1c98104 1d8f69e; 0 0 0
AVD CRC 6f9bcb2 1d098fa 1d9c964; 0 0 0
AVD CRC 6f91921 1cc084f 1d7db1d; 0 0 0
AVD CRC 6f98b09 1c86811 1d7c985; 0 0 0
AVD CRC 6fc3014 1cac1cf 1d742f8; 0 0 0
AVD CRC 6fcac0b 1c5d21c 1d654e4; 0 0 0
AVD CRC 6fac8c1 1c59d64 1d53ee1; 0 0 0
AVD CRC 6f961f6 1c54aa5 1d53e89; 0 0 0
AVD CRC 6fae027 1c47e61 1d413ed; 0 0 0
AVD CRC 6fd2fa7 1c48ead 1d3f391; 0 0 0
AVD CRC 7000f63 1c37040 1d37fdc; 0 0 0
AVD CRC 702583b 1c45fd6 1d400c5; 0 0 0
AVD CRC 7066f24 1c2f6b1 1d31a74; 0 0 0
AVD CRC 70acd39 1c0abde 1d2e112; 0 0 0
AVD CRC 70cdfa8 1bf9cd0 1d1f6dc; 0 0 0
AVD CRC 70c256d 1c32f15 1d21828; 0 0 0
AVD CRC 70d273c 1bf3ab9 1d1d2c5; 0 0 0
AVD CRC 711c663 1c4d57a 1d38c66; 0 0 0
AVD CRC 71268ad 1c182e9 1d23780; 0 0 0
AVD CRC 7134afd 1c1afab 1d21218; 0 0 0
AVD CRC 7168830 1be774e 1d0f564; 0 0 0
AVD CRC 7193fa2 1bd1cbb 1d053ec; 0 0 0
AVD CRC 71b7fd5 1bc56d8 1ce38ca; 0 0 0
AVD CRC 71e612a 1bf5fb4 1ce08ac; 0 0 0
AVD CRC 721dc5f 1b9f853 1cbf2e3; 0 0 0
AVD CRC 726d7b1 1b95aa7 1caabb2; 0 0 0
AVD CRC 72a04df 1b64d53 1c8b97a; 0 0 0
AVD CRC 72cf2c7 1b87258 1c7e769; 0 0 0
AVD CRC 72db1f3 1b1e142 1c61d7e; 0 0 0
AVD CRC 72d0d5b 1b5fe2c 1c4ac3c; 0 0 0
AVD CRC 72f58d1 1b289f7 1c3ba17; 0 0 0
AVD CRC 731c4cc 1b3b8ef 1c326c9; 0 0 0
AVD CRC 7297af1 1b20876 1c21dd3; 0 0 0
AVD CRC 7234d30 1b699f4 1c3137d; 0 0 0
AVD CRC 720988d 1b3fbac 1c2d798; 0 0 0
AVD CRC 718d2e9 1b94b88 1c3aefc; 0 0 0
AVD CRC 715497c 1ba06c1 1c3933d; 0 0 0
AVD CRC 71237ce 1b8ec60 1c40e8c; 0 0 0
AVD CRC 7087a3d 1ba9a61 1c3356e; 0 0 0
AVD CRC 6fc1502 1becf47 1c30bac; 0 0 0
AVD CRC 6f736fc 1bf86a2 1c245f6; 0 0 0
AVD CRC 6f4a18c 1bded5a 1c1a4d3; 0 0 0
AVD CRC 6f54754 1bb3152 1c05862; 0 0 0
AVD CRC 6f31e5f 1bae8c5 1c07822; 0 0 0
AVD CRC 6f1216e 1bb30a3 1c0d7b0; 0 0 0
AVD CRC 6f1c486 1b8dcdf 1c16496; 0 0 0
AVD CRC 6f60fa1 1bad1a4 1c1a2f8; 0 0 0
AVD CRC 6f8a834 1dbb5da 1e1fcce; 0 0 0
AVD CRC 6f71a5c 1d9eb19 1e09e68; 0 0 0
AVD CRC 6f4baab 1da1d38 1e203f4; 0 0 0
AVD CRC 6ec9486 1db3a09 1e18299; 0 0 0
AVD CRC 6e82f22 1d89b03 1e2abea; 0 0 0
AVD CRC 6e350b1 1d7ed7a 1e17a2a; 0 0 0
AVD CRC 6df60dc 1d59752 1e0d1e7; 0 0 0
AVD CRC 6e0078e 1d3fbc7 1dea10e; 0 0 0
AVD CRC 6e13f19 1d109e3 1dc1f51; 0 0 0
AVD CRC 6e4361a 1cf448c 1d9efd0; 0 0 0
AVD CRC 6e2a477 1cc8f2d 1d5b184; 0 0 0
AVD CRC 6e3a61c 1c9da0e 1d21579; 0 0 0
AVD CRC 6e55f3f 1c88062 1ce4718; 0 0 0
AVD CRC 6e682a9 1c4a2ff 1cb0fbc; 0 0 0
AVD CRC 6dfa639 1c31b07 1c7c343; 0 0 0
AVD CRC 6df81ad 1c18721 1c47c70; 0 0 0
AVD CRC 6e5d15d 1c14d53 1c23e60; 0 0 0
AVD CRC 6efc452 1bdcea9 1be8db1; 0 0 0
AVD CRC 7012645 1b9e2e6 1bae8ea; 0 0 0
AVD CRC 712d9e4 1b66f10 1b82b39; 0 0 0
AVD CRC 7283e14 1b68cef 1b5f763; 0 0 0
AVD CRC 72da1a8 1b54388 1b56502; 0 0 0
AVD CRC 71ff1bc 1b326d3 1b70355; 0 0 0
AVD CRC 70d72ee 1b46867 1bacf3d; 0 0 0
AVD CRC 6f0edf3 1b8d81d 1bd63e6; 0 0 0
AVD CRC 6e96f4b 1be285f 1c0cf6c; 0 0 0
AVD CRC 6f20741 1be662a 1c41660; 0 0 0
AVD CRC 70b0282 1ba93e0 1c4b3ca; 0 0 0
AVD CRC 7139727 1c14b77 1c887ae; 0 0 0
AVD CRC 7037c65 1c68be3 1cab995; 0 0 0
AVD CRC 6fd8d1d 1c881c8 1cfd2d7; 0 0 0
AVD CRC 6f4400e 1cf3ad5 1d5e2ac; 0 0 0
AVD CRC 7039d90 1c93a1b 1dd6484; 0 0 0
AVD CRC 70e8fc0 1c76e5d 1da42f2; 0 0 0
AVD CRC 719593f 1c34a4c 1d51c1f; 0 0 0
AVD CRC 70c1bae 1c13f6d 1cb942b; 0 0 0
AVD CRC 6f8ce6f 1c1f741 1c67354; 0 0 0
AVD CRC 6fea03d 1bdc9d2 1bfc13c; 0 0 0
AVD CRC 709b3b1 1b99487 1c05098; 0 0 0
AVD CRC 7120441 1b4b88b 1c1e4da; 0 0 0
AVD CRC 7184336 1af8d01 1bf3e17; 0 0 0
AVD CRC 70b1153 1ad979c 1be2b86; 0 0 0
AVD CRC 709527a 1af4318 1bc617e; 0 0 0
AVD CRC 709ee47 1b49320 1b9a203; 0 0 0
AVD CRC 70ad7ea 1bca019 1ba9da7; 0 0 0
AVD CRC 6fe860a 1c16019 1bf05a8; 0 0 0
AVD CRC 703245b 1b0aeb1 1d746ff; 0 0 0
AVD CRC 718762b 1b38982 1d3178a; 0 0 0
AVD CRC 71b2f5e 1b0e947 1d52738; 0 0 0
AVD CRC 6f85a76 1ae10ca 1e08d89; 0 0 0
AVD CRC 6fd5494 1b1dfd3 1ed0cfb; 0 0 0
AVD CRC 6f6364d 1b6519a 1e82d75; 0 0 0
AVD CRC 6ea6f83 1b86819 1dbb9b0; 0 0 0
AVD CRC 6e719f4 1bb4ea4 1d185b9; 0 0 0
AVD CRC 6e7a680 1bff7e6 1cacf3d; 0 0 0
AVD CRC 6d5ce9b 1c18286 1c80453; 0 0 0
AVD CRC 6d3dbe7 1c2786c 1c7d1db; 0 0 0
AVD CRC 6e3e9b4 1c1b07f 1c61fb2; 0 0 0
AVD CRC 6ef80cf 1c3770e 1c3148f; 0 0 0
AVD CRC 6fece8d 1c2f06c 1bdb21a; 0 0 0
AVD CRC 71d1d82 1c465fe 1bcb3f2; 0 0 0
AVD CRC 72b5be8 1c51797 1bb3131; 0 0 0
AVD CRC 72961b5 1c5e90b 1b6cbd7; 0 0 0
AVD CRC 71f51b1 1c7f517 1b3215b; 0 0 0
AVD CRC 7074ad6 1ca4a1e 1b5f15d; 0 0 0
AVD CRC 6fa77a3 1cc4f72 1bb89a9; 0 0 0
AVD CRC 700e6d5 1cb5e32 1c0adc5; 0 0 0
AVD CRC 709c315 1c85fce 1c7cad6; 0 0 0
AVD CRC 6f9a9d1 1c0c075 1ce2f26; 0 0 0
AVD CRC 6e40a82 1be8aca 1d64c53; 0 0 0
AVD CRC 6ebf2c7 1bc9d28 1d8d11d; 0 0 0
AVD CRC 6f79cec 1b999d6 1dd0f76; 0 0 0
AVD CRC 6fa4053 1b35695 1e2948e; 0 0 0
AVD CRC 7012f71 1b77601 1dfb6f2; 0 0 0
AVD CRC 70a2706 1ba93f3 1da4b61; 0 0 0
AVD CRC 6fdc6fd 1c1d49b 1ddd450; 0 0 0
AVD CRC 70ab376 1c2804a 1e91829; 0 0 0
AVD CRC 70b69a6 1c36706 1f12456; 0 0 0
AVD CRC 7136e8b 1bf6489 1efa273; 0 0 0
AVD CRC 70dab3a 1bf3f65 1e25469; 0 0 0
AVD CRC 70b5c2e 1c5fe7e 1d81ef5; 0 0 0
AVD CRC 6f16b52 1c72487 1d4f102; 0 0 0
AVD CRC 702df46 1c72057 1cdc469; 0 0 0
AVD CRC 7004e9d 1c4ccac 1c6d67d; 0 0 0
AVD CRC 7052e60 1c0905f 1be2289; 0 0 0
AVD CRC 7134089 1c10718 1b88304; 0 0 0
AVD CRC 71cac3f 1c6df05 1b3829c; 0 0 0
AVD CRC 71c3ebf 1c862e3 1b4eb42; 0 0 0
AVD CRC 70152ed 1c36367 1b1f7c9; 0 0 0
AVD CRC 6f065d1 1bfb643 1b0eca1; 0 0 0
AVD CRC 6f4005a 1bbb22c 1b1bbd9; 0 0 0
AVD CRC 6facdac 1bca0de 1b2264f; 0 0 0
AVD CRC 6ffbfea 1bdcf23 1b6d685; 0 0 0
AVD CRC 6fbe658 1bd26ff 1be6aaa; 0 0 0
AVD CRC 6f5d55b 1b9f8db 1c1a809; 0 0 0
AVD CRC 6f66d07 1b53e2f 1c74f16; 0 0 0
AVD CRC 6f75335 1c315ef 1cfdb3b; 0 0 0
AVD CRC 6fe998c 1c7d3de 1cd9c96; 0 0 0
AVD CRC 703c4bd 1c493d4 1cd817a; 0 0 0
AVD CRC 70a4d84 1c4e75d 1cc94c9; 0 0 0
AVD CRC 710e1f9 1c5e804 1cdb5db; 0 0 0
AVD CRC 71495b1 1c6c9ae 1ceb2e6; 0 0 0
AVD CRC 717aba8 1c64d3e 1cdf201; 0 0 0
AVD CRC 7194c1f 1c5ccac 1cddcf9; 0 0 0
AVD CRC 7185475 1c67dd5 1cdf71c; 0 0 0
AVD CRC 715aeed 1c61a08 1ce38f4; 0 0 0
AVD CRC 7154cb2 1c50746 1cd2991; 0 0 0
AVD CRC 713cd88 1c286e4 1cbb2e6; 0 0 0
AVD CRC 7124175 1c2da3e 1cbc79c; 0 0 0
AVD CRC 711423e 1c346d8 1cb603a; 0 0 0
AVD CRC 7104f74 1c19486 1ca1955; 0 0 0
AVD CRC 71179c0 1c0479c 1c8c76f; 0 0 0
AVD CRC 7116afb 1c1e9ab 1c84f33; 0 0 0
AVD CRC 71523d0 1bf5086 1c780fa; 0 0 0
AVD CRC 713eb33 1bdfdd1 1c77642; 0 0 0
AVD CRC 7147ee9 1bbd91c 1c6fbd2; 0 0 0
AVD CRC 71423b8 1ba72b0 1c6d5a0; 0 0 0
AVD CRC 714d982 1bb58a9 1c582c7; 0 0 0
AVD CRC 71470d6 1b8fbdc 1c461ff; 0 0 0
AVD CRC 7171dea 1b9c112 1c33b2e; 0 0 0
AVD CRC 717fbed 1b7ac73 1c30a5d; 0 0 0
AVD CRC 718dcf7 1ba5da9 1c29ccc; 0 0 0
AVD CRC 713340f 1b91113 1c21452; 0 0 0
AVD CRC 7106c06 1baebdc 1c0c30c; 0 0 0
AVD CRC 70d2509 1b86973 1c054e3; 0 0 0
AVD CRC 70bb449 1bbee09 1beed7e; 0 0 0
AVD CRC 70cceb7 1bd5ae6 1bddcbc; 0 0 0
AVD CRC 70d10fb 1bc67e6 1be6b4d; 0 0 0
AVD CRC 7081739 1bf8c81 1c02746; 0 0 0
AVD CRC 702abc6 1bcd5d3 1c27e1c; 0 0 0
AVD CRC 6fc7cdf 1b991d9 1c508c3; 0 0 0
AVD CRC 6f2f4d9 1b7e7f4 1c5c9ef; 0 0 0
AVD CRC 6eb095d 1b240a8 1c8eb9f; 0 0 0
AVD CRC 6eb4846 1b38a82 1cb9d9c; 0 0 0
AVD CRC 6f13bbf 1b10ecd 1cdc6ac; 0 0 0
AVD CRC 6f6908c 1af4765 1ce8303; 0 0 0
AVD CRC 6fb7b7d 1ac5d5e 1cf653b; 0 0 0
AVD CRC 7054968 1ab2425 1cf3272; 0 0 0
AVD CRC 70feb80 1ac2af8 1cf2ba2; 0 0 0
AVD CRC 71a517f 1abba42 1cf0e12; 0 0 0
AVD CRC 71ca671 1ae245c 1d1cfc5; 0 0 0
AVD CRC 71ada67 1b14266 1d501d2; 0 0 0
AVD CRC 71d8368 1b2c850 1d6ff95; 0 0 0
AVD CRC 71ef7d6 1b3daf3 1d6197b; 0 0 0
AVD CRC 71b6bb2 1bd2405 1d5cf7e; 0 0 0
AVD CRC 713c56c 1bafbcf 1d4dbb4; 0 0 0
AVD CRC 70e4254 1bf13c3 1d45036; 0 0 0
AVD CRC 70c296e 1bfbba1 1d3871a; 0 0 0
AVD CRC 70d9412 1c1ff45 1d3b720; 0 0 0
AVD CRC 7101b30 1c38d02 1d3b8ed; 0 0 0
AVD CRC 7102281 1c24933 1d4a88d; 0 0 0
AVD CRC 70f3bf5 1c053a5 1d47147; 0 0 0
AVD CRC 70d3672 1c48b25 1d5e56e; 0 0 0
AVD CRC 70bed04 1c0735e 1d6373b; 0 0 0
AVD CRC 70c1229 1c028ee 1d75be2; 0 0 0
AVD CRC 709fb2f 1bffd3d 1d7ff02; 0 0 0
AVD CRC 704a956 1bfcab8 1d895d7; 0 0 0
AVD CRC 7003f33 1bf7c3d 1d85762; 0 0 0
AVD CRC 6fa94bd 1c095a7 1d8960c; 0 0 0
AVD CRC 6f8622a 1be1f1c 1d8056e; 0 0 0
AVD CRC 6f6a1c6 1bfaf70 1d82e99; 0 0 0
AVD CRC 6f6f16a 1c04a4f 1d817bd; 0 0 0
AVD CRC 6f8ea28 1c0e2eb 1d8516e; 0 0 0
AVD CRC 6fba2d2 1c1c17c 1d767f5; 0 0 0
AVD CRC 7028bcf 1c309d8 1d6391b; 0 0 0
AVD CRC 708ca24 1c46eb1 1d4bf83; 0 0 0
AVD CRC 70e27c7 1c4c16b 1d2bd00; 0 0 0
AVD CRC 71138e4 1c70f91 1d13cd7; 0 0 0
AVD CRC 6ee6327 1db1c56 1b7a857; 0 0 0
AVD CRC 6e83dd4 1d9e443 1b5b5dc; 0 0 0
AVD CRC 6de6e19 1dbd356 1b9a13f; 0 0 0
AVD CRC 6dcf1e4 1dbd034 1bc37e1; 0 0 0
AVD CRC 6dcb73d 1d94bdf 1bcfa10; 0 0 0
AVD CRC 6d39adb 1d546ef 1ba3c86; 0 0 0
AVD CRC 6e3a029 1d13977 1bd6664; 0 0 0
AVD CRC 6ecff30 1cfcbab 1c5b1bf; 0 0 0
AVD CRC 7026e55 1d3d5e9 1c870a0; 0 0 0
AVD CRC 6dc8936 1daea2c 1c64e5a; 0 0 0
AVD CRC 6e2c54b 1dd5dcb 1c64c4e; 0 0 0
AVD CRC 6e67edc 1da2737 1c725c0; 0 0 0
AVD CRC 6f07064 1d61ccd 1cbdb5f; 0 0 0
AVD CRC 6f8618c 1d3dce2 1cb1d4f; 0 0 0
AVD CRC 704c2b4 1d34abc 1ce0aa6; 0 0 0
AVD CRC 70b9282 1d25bdd 1cde3e7; 0 0 0
AVD CRC 7063dee 1d6b88c 1cd9698; 0 0 0
AVD CRC 6fbf6dc 1d88cde 1c7d962; 0 0 0
AVD CRC 6f4cd56 1dacd31 1c68434; 0 0 0
AVD CRC 6f0654d 1db8b18 1c18f9e; 0 0 0
AVD CRC 6f06648 1dd0adc 1c0de78; 0 0 0
AVD CRC 6ee3518 1dcd922 1bcd0be; 0 0 0
AVD CRC 6eeee54 1dc60bb 1bed5ed; 0 0 0
AVD CRC 6f1841c 1d949da 1bc3d08; 0 0 0
AVD CRC 6f339d9 1d5e0bb 1bcac45; 0 0 0
AVD CRC 6ff0aa6 1cf3012 1bbb7a1; 0 0 0
AVD CRC 7142aaa 1cbade1 1bcacbd; 0 0 0
AVD CRC 72a9528 1c893c4 1b8a47c; 0 0 0
AVD CRC 7304714 1c7bb5c 1bb843e; 0 0 0
AVD CRC 72f4ef0 1c6cd9d 1bbb3b9; 0 0 0
AVD CRC 72a143b 1c805e9 1bee99c; 0 0 0
AVD CRC 71e0f2c 1c882b9 1bef750; 0 0 0
AVD CRC 704facc 1c6be05 1bfbddb; 0 0 0
AVD CRC 6ef2f0f 1c5e50f 1c0d211; 0 0 0
AVD CRC 6e9ac7d 1c5da37 1c1d161; 0 0 0
AVD CRC 6e61fcc 1c6bd03 1c605c9; 0 0 0
AVD CRC 6e1a010 1c556f2 1c677b3; 0 0 0
AVD CRC 6e4a4e5 1c40806 1c75817; 0 0 0
AVD CRC 6eddac2 1c43aac 1c76d56; 0 0 0
AVD CRC 6f58fbc 1c39193 1c68e71; 0 0 0
AVD CRC 6ffaa9c 1c458b5 1c64006; 0 0 0
AVD CRC 7032085 1c34f77 1c6ae67; 0 0 0
AVD CRC 70ddd81 1c279da 1c7c12d; 0 0 0
AVD CRC 70da351 1c1e693 1c7920f; 0 0 0
AVD CRC 70bc550 1c2acdd 1c79eca; 0 0 0
AVD CRC 7099905 1c35074 1c810a9; 0 0 0
AVD CRC 70785b3 1c2b469 1c7a691; 0 0 0
AVD CRC 704f0ef 1c2cbe8 1c7511c; 0 0 0
AVD CRC 7019e42 1c6509d 1c81825; 0 0 0
AVD CRC 700c7c7 1c38453 1c7858e; 0 0 0
AVD CRC 6fc74a8 1c682f7 1c7f8b8; 0 0 0
AVD CRC 6f85e82 1c509eb 1c805a7; 0 0 0
AVD CRC 6f52e3e 1c6ea55 1c85702; 0 0 0
AVD CRC 6f0ce1f 1c74ce1 1c904b5; 0 0 0
AVD CRC 6ede957 1c75b62 1c9c14c; 0 0 0
AVD CRC 6ebda04 1c790e7 1c9e2a5; 0 0 0
AVD CRC 6e6efce 1c75ba6 1cb3624; 0 0 0
AVD CRC 6e6a02e 1c74466 1cb8f52; 0 0 0
AVD CRC 6e70a40 1c66416 1cc84c9; 0 0 0
AVD CRC 6edfa86 1c65cfb 1cc2236; 0 0 0
AVD CRC 712bb4b 1c2ae09 1c53948; 0 0 0
AVD CRC 713843b 1c19622 1c617f6; 0 0 0
AVD CRC 7105824 1c2c534 1c58774; 0 0 0
AVD CRC 70c3611 1c2e062 1c6b78c; 0 0 0
AVD CRC 709cad2 1c3eded 1c7f412; 0 0 0
AVD CRC 708585a 1c3daf5 1c9f5e7; 0 0 0
AVD CRC 70614bd 1c5094b 1cabd08; 0 0 0
AVD CRC 7061695 1c3acdd 1cb0622; 0 0 0
AVD CRC 70333d8 1c63780 1ca788d; 0 0 0
AVD CRC 7032353 1c67a50 1c956a7; 0 0 0
AVD CRC 7045e5c 1c8a2e5 1c896c5; 0 0 0
AVD CRC 7049757 1c7a34b 1c76289; 0 0 0
AVD CRC 703ea8f 1ca1192 1c5fa0c; 0 0 0
AVD CRC 705454a 1caad31 1c5bf87; 0 0 0
AVD CRC 705e084 1cba3a3 1c3ea2d; 0 0 0
AVD CRC 7051f64 1cbce73 1c3a4ec; 0 0 0
AVD CRC 70378aa 1ce828f 1c1a9bf; 0 0 0
AVD CRC 7029045 1ccaba7 1c18cc0; 0 0 0
AVD CRC 6fe4114 1cb1b44 1c15aeb; 0 0 0
AVD CRC 6fd3010 1cc07c1 1c19d05; 0 0 0
AVD CRC 6fcfbb4 1cc8549 1c1fd99; 0 0 0
AVD CRC 6fd909b 1ca0e79 1c3765d; 0 0 0
AVD CRC 6fd6deb 1c87c45 1c3d9c1; 0 0 0
AVD CRC 6fa0f7e 1c67c9c 1c3fb1d; 0 0 0
AVD CRC 6fa8f7e 1c6f14d 1c39745; 0 0 0
AVD CRC 6ff2e0e 1c6383c 1c4122a; 0 0 0
AVD CRC 7049e94 1c60375 1c35561; 0 0 0
AVD CRC 70d071b 1c5f6a4 1c43de8; 0 0 0
AVD CRC 70e067b 1c80c1a 1c2ae3e; 0 0 0
AVD CRC 70fa0f4 1c6dd0f 1c6b5aa; 0 0 0
AVD CRC 7108699 1c6c356 1c59cce; 0 0 0
AVD CRC 70e4e30 1c581cf 1c8d0dd; 0 0 0
AVD CRC 70a9f14 1c76e36 1c88326; 0 0 0
AVD CRC 706f760 1c4f953 1caba91; 0 0 0
AVD CRC 706addc 1c3d0a6 1c911ad; 0 0 0
AVD CRC 703b294 1c18a09 1c88438; 0 0 0
AVD CRC 6fe90a8 1c41aa4 1c71d81; 0 0 0
AVD CRC 6faf234 1c2ee32 1c87047; 0 0 0
AVD CRC 6f7f850 1c1bec3 1c90a83; 0 0 0
AVD CRC 6fa0a58 1c05d92 1cae1b2; 0 0 0
AVD CRC 6fa353b 1bfd873 1c9b0b6; 0 0 0
AVD CRC 6fc2209 1c026eb 1cb4fdb; 0 0 0
AVD CRC 6fdad2b 1c222eb 1cb0e23; 0 0 0
AVD CRC 7024337 1c38dbc 1cbd611; 0 0 0
AVD CRC 70a45f8 1c6ab00 1c9dccd; 0 0 0
AVD CRC 70e00b6 1c7a61a 1ca3677; 0 0 0
AVD CRC 7154b93 1c89e4f 1c87eed; 0 0 0
AVD CRC 7171cb5 1c81c36 1c9225c; 0 0 0
AVD CRC 71611fd 1c70009 1c7636c; 0 0 0
AVD CRC 714afe2 1c53b06 1c82a52; 0 0 0
AVD CRC 71316f8 1c60b53 1c7af8c; 0 0 0
AVD CRC 7119a49 1c41ebb 1c7d260; 0 0 0
AVD CRC 711114a 1c45211 1c83779; 0 0 0
AVD CRC 7122488 1c3a24b 1c8e514; 0 0 0
AVD CRC 7122b4f 1c419aa 1c829d0; 0 0 0
AVD CRC 711ce89 1c34df3 1c8d7cd; 0 0 0
AVD CRC 70dc217 1c5be48 1c7cb90; 0 0 0
AVD CRC 7088702 1c4df57 1c942bc; 0 0 0
AVD CRC 70a5f1e 1c56432 1c8e11d; 0 0 0
